Gene Name,HNOX_1,HNOX_2,HNOX_3,WT_1,WT_2,WT_3,WT_Mean,HNOX_Mean,Log2_FC,P_Value,MinusLog10_P
rsmH,3589100.0,3897900.0,4177200.0,3483200.0,3529400.0,3811200.0,3607933.3333333335,3888066.6666666665,0.10788027529019473,0.2307672345006711,0.6368258544665765
Pden_3556,57799000.0,49014000.0,47325000.0,52417000.0,53249000.0,56941000.0,54202333.333333336,51379333.333333336,-0.07716678804929815,0.4688831880326578,0.3289353387594257
Pden_0438,0.0,0.0,0.0,1703500.0,0.0,0.0,567833.3333333334,0.0,-inf,0.3739009663000589,0.4272434124648198
Pden_4048,42847000.0,37257000.0,33807000.0,36611000.0,44767000.0,43222000.0,41533333.333333336,37970333.333333336,-0.129396998408198,0.3821703347148058,0.4177430273010977
Pden_0680,0.0,4552000.0,0.0,0.0,0.0,0.0,0.0,1517333.3333333333,,0.373900966300059,0.42724341246481967
Pden_1729,2354900.0,0.0,3050000.0,5042600.0,2834700.0,3298500.0,3725266.6666666665,1801633.3333333333,-1.0480382769283418,0.16729634159084683,0.7765135560147707
Pden_2478,4331500.0,0.0,7443300.0,7763700.0,7727100.0,8301800.0,7930866.666666667,3924933.3333333335,-1.0148103794813261,0.13811254864822672,0.8597668604431428
Pden_0169,11079000.0,7655800.0,7121000.0,7648400.0,6728700.0,6945400.0,7107500.0,8618600.0,0.27811134396218556,0.3000823244413419,0.5227595847939555
aroC,15671000.0,12864000.0,11096000.0,11280000.0,12619000.0,11852000.0,11917000.0,13210333.333333334,0.1486457745280127,0.4039815491080231,0.39363846979919465
Pden_3657,0.0,0.0,8457000.0,6865900.0,0.0,9230800.0,5365566.666666667,2819000.0,-0.9285470666089882,0.5543259157212002,0.2562348168944397
Pden_2946,12716000.0,10592000.0,10691000.0,11037000.0,10124000.0,10439000.0,10533333.333333334,11333000.0,0.10556775512949844,0.34186098497805373,0.466150460407198
Pden_1271,23917000.0,28477000.0,29439000.0,29233000.0,28413000.0,29131000.0,28925666.666666668,27277666.666666668,-0.08462996893297597,0.39288853275639557,0.40573064676288806
ribH,29823000.0,25487000.0,23565000.0,22628000.0,24680000.0,23357000.0,23555000.0,26291666.666666668,0.15857226736819638,0.2323215310117222,0.6339105389459447
Pden_4710,0.0,0.0,1901900.0,1862600.0,2013900.0,2140100.0,2005533.3333333333,633966.6666666666,-1.6615070529193403,0.09838326118007634,1.0070787856693726
Pden_4429,0.0,5278100.0,4753600.0,4494300.0,6502900.0,6185600.0,5727600.0,3343900.0,-0.7763990382444905,0.2539642258101104,0.5952274551417722
Pden_2549,5022100.0,5159600.0,4736200.0,5851000.0,5133200.0,5266400.0,5416866.666666667,4972633.333333333,-0.12344852489025039,0.15429898443629933,0.8116369323630519
Pden_3932,46395000.0,45043000.0,46229000.0,41431000.0,58002000.0,63139000.0,54190666.666666664,45889000.0,-0.2398960273220006,0.27461945448115194,0.5612686998941068
rho,54659000.0,55242000.0,52852000.0,52044000.0,50554000.0,50835000.0,51144333.333333336,54251000.0,0.08507532901504054,0.021873800004616736,1.660075763021908
Pden_3652,3580300.0,5873700.0,5223100.0,5264700.0,5792800.0,5843900.0,5633800.0,4892366.666666667,-0.20357581579330375,0.35353153556042183,0.45157184039885817
Pden_2285,0.0,5551800.0,5942800.0,4101400.0,7970400.0,7206800.0,6426200.0,3831533.3333333335,-0.7460440250924738,0.3138931629671276,0.5032181437392262
Pden_4258,0.0,0.0,0.0,0.0,940580.0,0.0,313526.6666666667,0.0,-inf,0.3739009663000589,0.4272434124648198
Pden_3910,209980000.0,68749000.0,82377000.0,86932000.0,120690000.0,0.0,69207333.33333333,120368666.66666667,0.7984630694048418,0.4244583855379739,0.37216488213885873
Pden_0810,4810400.0,0.0,0.0,0.0,4562500.0,5348400.0,3303633.3333333335,1603466.6666666667,-1.0428592095654057,0.5031208323898089,0.29832769975907275
Pden_4513,13471000.0,16312000.0,14393000.0,13991000.0,16111000.0,17719000.0,15940333.333333334,14725333.333333334,-0.11438150597696996,0.42398310971287356,0.3726514441256749
Pden_3821,0.0,4250900.0,2213500.0,0.0,0.0,0.0,0.0,2154800.0,,0.15402982905266183,0.8123951665757932
Pden_2793,91119000.0,100780000.0,91258000.0,90804000.0,112290000.0,109620000.0,104238000.0,94385666.66666667,-0.14324161369973892,0.25811894908026717,0.5881801117718319
Pden_4442,16543000.0,17628000.0,18214000.0,16242000.0,22560000.0,24224000.0,21008666.666666668,17461666.666666668,-0.2667933363205001,0.22588517541673955,0.6461122703898134
Pden_1272,11310000.0,6627100.0,6118200.0,6695400.0,5057000.0,5577700.0,5776700.0,8018433.333333333,0.4730748124476251,0.26278437546336336,0.5804004604660199
Pden_3650,0.0,0.0,3045100.0,0.0,0.0,0.0,0.0,1015033.3333333334,,0.3739009663000589,0.4272434124648198
Pden_1675,0.0,2716500.0,0.0,2481200.0,0.0,2621800.0,1701000.0,905500.0,-0.9095965947132172,0.5569861605403088,0.2541555956263539
Pden_3931,15096000.0,12828000.0,13187000.0,15785000.0,13032000.0,16011000.0,14942666.666666666,13703666.666666666,-0.12487567001882953,0.35600968221212936,0.44853819058296696
ribB,31521000.0,27163000.0,26332000.0,27110000.0,27130000.0,26205000.0,26815000.0,28338666.666666668,0.07973162773705646,0.40487293789520623,0.39268125093116757
rpoZ,22712000.0,36730000.0,42315000.0,40272000.0,40106000.0,43152000.0,41176666.666666664,33919000.0,-0.2797334086635503,0.28703998326992625,0.5420576039487769
ilvD,30493000.0,27249000.0,28249000.0,26838000.0,31146000.0,31471000.0,29818333.333333332,28663666.666666668,-0.056976450362937824,0.5507567937456582,0.25904013699507367
Pden_3950,16230000.0,12330000.0,17488000.0,11732000.0,15466000.0,14576000.0,13924666.666666666,15349333.333333334,0.1405332042080026,0.4988751786984543,0.3020081036424205
Pden_4325,0.0,2284000.0,0.0,2177100.0,2123900.0,2398500.0,2233166.6666666665,761333.3333333334,-1.5524907770431264,0.1270448659598662,0.8960428806360561
Pden_0926,0.0,0.0,954240.0,819810.0,2234600.0,1587600.0,1547336.6666666667,318080.0,-2.2823255627493513,0.07658514271552663,1.115855474003152
Pden_2193,5967800.0,7043600.0,6895100.0,6457000.0,6942200.0,7786100.0,7061766.666666667,6635500.0,-0.08982397263396426,0.4534547086972414,0.34346608400663536
Pden_2309,2164623.181417783,2054862.539391917,2316230.614735667,6012472.999020738,6624340.78848667,6571326.68201627,6402713.489841226,2178572.1118484554,-1.5553005853586748,3.5968889977518695e-05,4.444072964574509
glmU,29754000.0,23605000.0,21967000.0,25079000.0,26009000.0,29535000.0,26874333.333333332,25108666.666666668,-0.09804354656498816,0.5532111752472522,0.25710905542607715
metAA,7360400.0,8602000.0,9475700.0,8113700.0,8006300.0,8012900.0,8044300.0,8479366.666666666,0.07598962653851946,0.5181402775737355,0.2855526465700142
Pden_0829,10441000.0,10562000.0,10706000.0,11074000.0,13090000.0,12188000.0,12117333.333333334,10569666.666666666,-0.19714235976323263,0.05807292012965291,1.2360263354216565
hemN,16261000.0,17639000.0,19823000.0,16709000.0,14348000.0,17109000.0,16055333.333333334,17907666.666666668,0.15752475134107566,0.24140550799945953,0.6172528250983136
proS,36535000.0,35118000.0,35665000.0,33411000.0,36366000.0,34482000.0,34753000.0,35772666.666666664,0.04172014609821378,0.3467935416317695,0.459928999026859
Pden_2943,5277700.0,3892700.0,3752800.0,3041500.0,3597500.0,3677600.0,3438866.6666666665,4307733.333333333,0.32499576369601596,0.17401766407044914,0.7594066654015457
lysA,7923900.0,8586800.0,8449700.0,8403900.0,8695400.0,8464200.0,8521166.666666666,8320133.333333333,-0.03444432077056359,0.4138829124692945,0.38312250346994414
Pden_0812,12106000.0,9670100.0,9790300.0,11183000.0,8462300.0,8732400.0,9459233.333333334,10522133.333333334,0.1536320730798124,0.4163204468990344,0.3805722589250017
secA,30620000.0,32460000.0,29730000.0,29219000.0,32607000.0,33001000.0,31609000.0,30936666.666666668,-0.031017634973547613,0.665864091721236,0.17661440482183666
Pden_4706,11567000.0,8859600.0,8766300.0,8337000.0,7802400.0,8027100.0,8055500.0,9730966.666666666,0.27260898941221107,0.14642956352176176,0.8343712321698306
gatB,28171000.0,27897000.0,26857000.0,25766000.0,31123000.0,27941000.0,28276666.666666668,27641666.666666668,-0.032767454912215416,0.7127634063150401,0.14705460532837442
ccoP,46845000.0,34999000.0,32283000.0,29520000.0,24442000.0,25008000.0,26323333.333333332,38042333.333333336,0.5312635472290899,0.06917908744897122,1.1600251711231921
Pden_0052,0.0,5215700.0,4986600.0,5812800.0,6988400.0,7083400.0,6628200.0,3400766.6666666665,-0.9627571119685651,0.13891977809899578,0.857235919073186
Pden_3890,58282000.0,69179000.0,66400000.0,66947000.0,72153000.0,73074000.0,70724666.66666667,64620333.333333336,-0.1302252795261229,0.1820821772527965,0.7397325621653948
Pden_3527,11705000.0,9895400.0,8895700.0,8975100.0,8848000.0,7091600.0,8304900.0,10165366.666666666,0.29162755260724094,0.1429216470963476,0.8449019874266852
prfB,17307000.0,23579000.0,19653000.0,22589000.0,24585000.0,23249000.0,23474333.333333332,20179666.666666668,-0.21818184238800223,0.16156381472880102,0.7916559011314781
Pden_4549,3027755.703172496,2964602.811939718,2861893.942422505,4448505.649404926,4905310.174663133,4895347.983948024,4749721.269338694,2951417.4858449064,-0.6864348451625693,0.0003415342949638045,3.466565680369797
rpmA,58944000.0,37855000.0,0.0,51627000.0,44133000.0,58894000.0,51551333.333333336,32266333.333333332,-0.6759800993831436,0.3386548406645914,0.4702427122947498
Pden_3231,3454500.0,0.0,0.0,2992100.0,0.0,3300200.0,2097433.3333333335,1151500.0,-0.8651105443744326,0.5770047647000827,0.23882060058012627
Pden_3697,13996000.0,0.0,11917000.0,9441500.0,13072000.0,12546000.0,11686500.0,8637666.666666666,-0.4361293724059343,0.5356762023742824,0.2710976469015486
Pden_1417,131570000.0,109360000.0,108360000.0,113400000.0,134620000.0,122640000.0,123553333.33333333,116430000.0,-0.08567109456343554,0.5056380001690655,0.29616029500338736
ihfA,29456000.0,26536000.0,27249000.0,24779000.0,26584000.0,25337000.0,25566666.666666668,27747000.0,0.1180677189929856,0.1012843020773859,0.9944578601625305
Pden_4217,0.0,2047800.0,2199900.0,0.0,0.0,1416600.0,472200.0,1415900.0,1.5842494299009044,0.3301959731266805,0.4812282274376283
Pden_1854,37132000.0,51168000.0,52765000.0,54957000.0,55965000.0,56860000.0,55927333.333333336,47021666.666666664,-0.25022786721504015,0.14927598296315114,0.8260100603634531
Pden_0882,0.0,0.0,5089500.0,4434900.0,0.0,4908700.0,3114533.3333333335,1696500.0,-0.8764545829204284,0.5720066326215958,0.2425989353778512
Pden_1259,69885000.0,53966000.0,68869000.0,73346000.0,75747000.0,76911000.0,75334666.66666667,64240000.0,-0.22984200815097863,0.10217468948133006,0.9906566734769005
rnd,6306200.0,7157000.0,6517400.0,7411200.0,7074900.0,7571300.0,7352466.666666667,6660200.0,-0.14266283766611834,0.07855970739898784,1.1048001427776448
Pden_0862,84737000.0,98805000.0,96740000.0,97724000.0,94080000.0,98745000.0,96849666.66666667,93427333.33333333,-0.05190239328309134,0.4989793724525285,0.3019174075132993
Pden_3967,39763000.0,46816000.0,44854000.0,49211000.0,49495000.0,48682000.0,49129333.333333336,43811000.0,-0.16529151738043338,0.0657530030254157,1.1820844075897725
Pden_3085,0.0,3129200.0,5566200.0,0.0,0.0,0.0,0.0,2898466.6666666665,,0.14637163219534893,0.8345430843076409
rnc,0.0,2239900.0,0.0,0.0,2091600.0,2003400.0,1365000.0,746633.3333333334,-0.8704291270496929,0.5741539823345013,0.24097161856028754
Pden_1924,5893400.0,3637400.0,4136000.0,4572300.0,3582100.0,3686900.0,3947100.0,4555600.0,0.2068480077268296,0.46426489483588607,0.3332341540582608
parE,10612000.0,12017000.0,11909000.0,11955000.0,11327000.0,12119000.0,11800333.333333334,11512666.666666666,-0.03560557102158339,0.6041292119945327,0.21887016393730624
Pden_0515,3756996.060339926,4086731.086646417,3913779.191313419,4416464.171375775,3944042.813754368,4476135.219517425,4278880.734882522,3919168.779433254,-0.12668576322704894,0.13637087059394232,0.8652783869474441
Pden_1923,0.0,6945600.0,0.0,5211700.0,0.0,6572600.0,3928100.0,2315200.0,-0.7626948306916382,0.6261589054552975,0.2033154383473976
Pden_2246,52741000.0,39598000.0,36563000.0,35523000.0,37817000.0,37103000.0,36814333.333333336,42967333.333333336,0.22297266626651277,0.28678251432709634,0.5424473319538815
tpiA,21008000.0,24373000.0,22780000.0,22240000.0,22735000.0,27046000.0,24007000.0,22720333.333333332,-0.07947112954687331,0.5162819839238392,0.28711302974452224
Pden_2687,3561500.0,4904000.0,4002900.0,5817200.0,4878000.0,4509000.0,5068066.666666667,4156133.3333333335,-0.28619356395931844,0.1755283020683398,0.7556528481946133
Pden_2230,2320500.0,0.0,0.0,0.0,2409200.0,2160400.0,1523200.0,773500.0,-0.9776321869715455,0.5286301841279668,0.27684804281996905
Pden_2031,17314000.0,11073000.0,11278000.0,11540000.0,10762000.0,12158000.0,11486666.666666666,13221666.666666666,0.2029438474243598,0.4524255419456665,0.3444528847082733
Pden_4211,55212000.0,33746000.0,30938000.0,25695000.0,25284000.0,27792000.0,26257000.0,39965333.333333336,0.6060470320028836,0.1498549865973453,0.8243288008285943
Pden_2707,2246100.0,5203600.0,4427800.0,6210200.0,6210100.0,5173800.0,5864700.0,3959166.6666666665,-0.5668605103086561,0.11544077090958837,0.9376407817009241
valS,20958000.0,22313000.0,21015000.0,21190000.0,22297000.0,22072000.0,21853000.0,21428666.666666668,-0.028289262313184883,0.48837711154062224,0.31124469805339794
Pden_1664,8616800.0,9141500.0,10517000.0,9726900.0,9596900.0,8967900.0,9430566.666666666,9425100.0,-0.000836537180104706,0.9933131019786792,0.0029138360680704555
uxuA,10702000.0,5498900.0,6435600.0,4665800.0,5687500.0,5585100.0,5312800.0,7545500.0,0.5061440999423648,0.24355218472974385,0.6134079703343931
Pden_2382,0.0,3787100.0,0.0,3300800.0,3098900.0,3860900.0,3420200.0,1262366.6666666667,-1.4379496747898612,0.16782987012736286,0.7751307414989081
Pden_0911,2809600.0,3303000.0,0.0,2405400.0,2681400.0,3160600.0,2749133.3333333335,2037533.3333333333,-0.43215321792611544,0.535890832223189,0.2709236726054591
prs,47174000.0,47299000.0,44348000.0,48875000.0,49969000.0,51307000.0,50050333.333333336,46273666.666666664,-0.11318825662967882,0.03398496383714961,1.4687131878672082
Pden_1320,23402000.0,32480000.0,33460000.0,27749000.0,26530000.0,29420000.0,27899666.666666668,29780666.666666668,0.09412816483941225,0.600188571318418,0.22171227858894427
upp,13271000.0,11019000.0,11070000.0,9546400.0,10993000.0,10661000.0,10400133.333333334,11786666.666666666,0.1805537496701166,0.18286270420146825,0.7378748621078152
Pden_2692,2765300.0,3039100.0,3294300.0,2899500.0,3575300.0,3384600.0,3286466.6666666665,3032900.0,-0.11583942186168217,0.37222505226618197,0.4291944004292778
Pden_2411,4559000.0,4366200.0,5008000.0,4248000.0,3836500.0,0.0,2694833.3333333335,4644400.0,0.7852961802446754,0.2266730141365651,0.6446001803992201
pdxJ,13725000.0,12013000.0,0.0,0.0,0.0,14854000.0,4951333.333333333,8579333.333333334,0.7930484682637022,0.6101932628863809,0.21453259169102407
Pden_2846,8636100.0,7131300.0,0.0,0.0,3007900.0,0.0,1002633.3333333334,5255800.0,2.3901162739832427,0.20937451639347793,0.6790761787373435
Pden_2684,51482000.0,42574000.0,41823000.0,45270000.0,32478000.0,48070000.0,41939333.333333336,45293000.0,0.1109841714668261,0.5888157879390613,0.2300205537607566
Pden_2016,0.0,5303300.0,0.0,4399000.0,0.0,6040300.0,3479766.6666666665,1767766.6666666667,-0.9770627091699523,0.534986651565182,0.27165705391130457
Pden_0608,4022500.0,2800700.0,0.0,3089800.0,4442300.0,4454100.0,3995400.0,2274400.0,-0.8128539418607861,0.2480474025370792,0.6054653163791351
Pden_1247,4837400.0,0.0,6708300.0,6787800.0,7639200.0,6115500.0,6847500.0,3848566.6666666665,-0.8312561223735985,0.21671673165790287,0.6641075575948632
Pden_0554,58665000.0,69293000.0,64231000.0,62468000.0,69248000.0,69089000.0,66935000.0,64063000.0,-0.06326942716857828,0.49142740395119033,0.30854062918897857
dnaJ,14127000.0,18740000.0,20684000.0,16674000.0,16869000.0,15988000.0,16510333.333333334,17850333.333333332,0.11258176742834754,0.5322620177902332,0.273874523969376
edd,6472400.0,6814900.0,5476400.0,6612200.0,7207800.0,7046600.0,6955533.333333333,6254566.666666667,-0.15325120731601882,0.18562965480745644,0.7313526429314592
Pden_4498,4360500.0,4482300.0,5172800.0,4799600.0,4308700.0,3944200.0,4350833.333333333,4671866.666666667,0.10270734797468231,0.41588949786325863,0.3810220464002081
Pden_0326,0.0,0.0,2974200.0,3035600.0,2564500.0,2981300.0,2860466.6666666665,991400.0,-1.5287113686645843,0.13570846077215645,0.8673930753165702
Pden_0807,13473000.0,11971000.0,12327000.0,12794000.0,15608000.0,13168000.0,13856666.666666666,12590333.333333334,-0.1382637678394074,0.27078083562334254,0.5673820758715017
Pden_2907,8977400.0,8319200.0,7705500.0,9088500.0,8600700.0,9275500.0,8988233.333333334,8334033.333333333,-0.1090227068265036,0.19323007108428847,0.7139252863588178
Pden_2163,6246500.0,6020500.0,6257200.0,0.0,0.0,4558800.0,1519600.0,6174733.333333333,2.022685215616588,0.037678703646278504,1.4239040477303506
Pden_2043,13348000.0,20276000.0,19469000.0,20586000.0,23954000.0,20549000.0,21696333.333333332,17697666.666666668,-0.2938920867320895,0.17958452755893672,0.7457310835107898
Pden_1315,4301200.0,2766800.0,3209300.0,3535600.0,3689600.0,4361300.0,3862166.6666666665,3425766.6666666665,-0.17298353224750002,0.44993890788005775,0.3468464501618461
Pden_0712,12893000.0,16200000.0,16158000.0,16317000.0,15310000.0,16714000.0,16113666.666666666,15083666.666666666,-0.09529764293431482,0.42925556038061324,0.3672840704781067
Pden_1865,4610200.0,3173100.0,3278000.0,3341200.0,2997100.0,3456000.0,3264766.6666666665,3687100.0,0.17550665930161252,0.43095767776155725,0.36556537767478625
mreB,25897000.0,37046000.0,37191000.0,34280000.0,44304000.0,39411000.0,39331666.666666664,33378000.0,-0.2367938098870147,0.27654680821070576,0.5582313496138256
Pden_2670,7822100.0,6833200.0,6946000.0,7259500.0,6736200.0,6276400.0,6757366.666666667,7200433.333333333,0.09162259238209312,0.35329579213963047,0.4518615351137586
Pden_0569,57881906.18974499,60647283.25711371,61614587.67518981,62415612.70044723,66369990.94689999,64814956.67401963,64533520.10712228,60047925.7073495,-0.10393431184857811,0.04901188984489237,1.3096985512440606
Pden_0492,35077000.0,27746000.0,29097000.0,27947000.0,26389000.0,27738000.0,27358000.0,30640000.0,0.163453531057593,0.2275598454657412,0.6429043698304334
dksA,0.0,8346500.0,7446800.0,8011200.0,8080400.0,9671400.0,8587666.666666666,5264433.333333333,-0.7059879464880127,0.2858145226074372,0.5439157079172163
Pden_2584,0.0,0.0,4866500.0,0.0,0.0,0.0,0.0,1622166.6666666667,,0.3739009663000589,0.4272434124648198
pgi,0.0,3497400.0,3310700.0,4180300.0,4669000.0,3959500.0,4269600.0,2269366.6666666665,-0.911811189119029,0.15838768840612258,0.800278579470557
Pden_2884,2684074.394456953,2891193.239991156,2973540.476874348,3862401.99020445,3676160.851170526,3867273.48536045,3801945.442245142,2849602.7037741523,-0.41597703910485734,0.0008694085368625901,3.06077609971671
rpmB,137500000.0,90932000.0,91526000.0,90738000.0,91389000.0,83116000.0,88414333.33333333,106652666.66666667,0.27056786133111804,0.3086603481707867,0.510519158262289
gshB,11937000.0,13075000.0,9957900.0,12841000.0,11235000.0,12882000.0,12319333.333333334,11656633.333333334,-0.07977301622046144,0.5657155845306103,0.24740185699864178
nusB,19372000.0,24466000.0,24344000.0,26441000.0,27175000.0,27255000.0,26957000.0,22727333.333333332,-0.24623153198606682,0.06740504808313855,1.1713075771656511
gloB,4091000.0,2947300.0,2425900.0,2870800.0,1997600.0,2943100.0,2603833.3333333335,3154733.3333333335,0.2768809535391524,0.39452733614860186,0.40392289986345503
aspS,26752000.0,34582000.0,28514000.0,32351000.0,30188000.0,32531000.0,31690000.0,29949333.333333332,-0.08150377047565352,0.5227324663203441,0.2817205255270852
Pden_0424,5426600.0,7104300.0,6503300.0,6584800.0,7767200.0,5885500.0,6745833.333333333,6344733.333333333,-0.0884371452631658,0.6149529907943759,0.21115808197891034
Pden_2716,0.0,0.0,5556200.0,4309700.0,5469100.0,4461100.0,4746633.333333333,1852066.6666666667,-1.3577685786192462,0.19991460663295288,0.6991554732738783
clpP,65785000.0,73809000.0,75149000.0,78553000.0,80035000.0,80882000.0,79823333.33333333,71581000.0,-0.15723382682678047,0.051600557184274615,1.2873456088233817
Pden_1960,12503000.0,10666000.0,0.0,13266000.0,13787000.0,12930000.0,13327666.666666666,7723000.0,-0.787190947065267,0.2246127357334388,0.6485656225093579
